fund_name,category,fund_house,scheme_id,stock_name,sector,allocation_percent,value,change_3m_percent,change_6m_percent,change_1y_percent,scrape_date,source
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Tata Consultancy Services Ltd.,Technology,0.81,16.15 Cr,1.33,2.19,5.42,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Dr. Agarwal's Health Care Ltd.,Healthcare,0.8,16.13 Cr,0.53,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Pidilite Industries Ltd.,Chemicals,0.78,15.57 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Trent Ltd.,Services,0.78,15.66 Cr,0.88,0.67,1.07,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,RBL Bank Ltd.,Financial,0.76,15.15 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Tech Mahindra Ltd.,Technology,0.76,15.19 Cr,0.57,1.2,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Vishal Mega Mart Ltd.,Services,0.76,15.29 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Godrej Properties Ltd.,Construction,0.71,14.21 Cr,1.08,1.15,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Amber Enterprises India Ltd.,Consumer Discretionary,0.7,14.01 Cr,0.25,0.86,1.19,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Astrazeneca Pharma India Ltd.,Healthcare,0.7,14.04 Cr,0.61,0.43,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Ather Energy Ltd.,Automobile,0.68,13.72 Cr,0.77,0.51,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Glenmark Pharmaceuticals Ltd.,Healthcare,0.66,13.17 Cr,0.99,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Lodha Developers Ltd.,Construction,0.64,12.78 Cr,1.0,0.8,1.47,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Craftsman Automation Ltd.,Automobile,0.62,12.44 Cr,0.89,0.77,0.36,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Poonawalla Fincorp Ltd.,Financial,0.58,11.58 Cr,0.61,0.6,0.2,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Canara HSBC Life Insurance Company Ltd.,Insurance,0.55,11.08 Cr,0.4,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Tube Investments Of India Ltd.,Automobile,0.54,10.92 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Cummins India Ltd.,Capital Goods,0.54,10.87 Cr,0.37,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,KFin Technologies Ltd.,Financial,0.54,10.75 Cr,1.03,1.08,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Cholamandalam Investment and Finance Company Ltd.,Financial,0.52,10.52 Cr,0.5,0.57,2.16,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Avenue Supermarts Ltd.,Services,0.5,10.05 Cr,,,1.96,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Prestige Estates Projects Ltd.,Construction,0.49,9.78 Cr,0.51,1.0,0.38,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Torrent Pharmaceuticals Ltd.,Healthcare,0.49,9.93 Cr,0.78,0.8,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Sona BLW Precision Forgings Ltd.,Automobile,0.46,9.19 Cr,0.29,0.28,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Tata Power Company Ltd.,Energy,0.42,8.35 Cr,0.36,0.39,0.52,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Vedanta Aluminium Metal Ltd.,Metals & Mining,0.39,7.86 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Vedanta Iron And Steel Ltd.,Metals & Mining,0.39,7.86 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Malco Energy Ltd.,Metals & Mining,0.39,7.86 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Vedanta Power Ltd.,Capital Goods,0.39,7.86 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Indian Oil Corporation Ltd.,Energy,0.37,7.5 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Asian Paints Ltd.,Materials,0.36,7.15 Cr,0.46,0.57,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,JSW Dulux Ltd.,Materials,0.35,6.98 Cr,0.64,0.52,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Ethos Ltd.,Services,0.32,6.41 Cr,0.52,0.54,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,MTAR Technologies Ltd.,Capital Goods,0.31,6.25 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Honasa Consumer Ltd.,Consumer Staples,0.31,6.2 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,PG Electroplast Ltd.,Capital Goods,0.24,4.76 Cr,,,,2026-05-12,ETMoney
Bandhan Large Cap Fund,Large Cap,Bandhan Mutual Fund,3207,Oil And Natural Gas Corporation Ltd.,Energy,0.04,87.04L,,,0.49,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,HDFC Bank Ltd.,Financial,6.51,13.85 Cr,8.49,8.19,8.66,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,State Bank of India,Financial,5.45,11.58 Cr,6.02,5.53,5.13,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,ICICI Bank Ltd.,Financial,4.9,10.42 Cr,4.77,4.79,4.85,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Reliance Industries Ltd.,Energy,4.11,8.72 Cr,4.12,3.7,3.81,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Adani Ports and Special Economic Zone Ltd.,Services,3.98,8.45 Cr,3.58,3.53,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,ICICI Prudential Asset Management Company Ltd.,Unclassified,3.92,8.34 Cr,1.04,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Dr. Reddy's Laboratories Ltd.,Healthcare,2.99,6.34 Cr,2.76,3.02,2.8,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Shriram Finance Ltd,Financial,2.93,6.23 Cr,2.66,3.16,3.71,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Quality Power Electrical Equipments Ltd.,Capital Goods,2.86,6.07 Cr,1.53,2.32,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Tata Steel Ltd.,Metals & Mining,2.57,5.47 Cr,3.17,2.98,2.26,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Apollo Hospitals Enterprise Ltd.,Healthcare,2.53,5.38 Cr,0.99,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Bharti Airtel Ltd.,Communication,2.31,4.9 Cr,2.61,2.41,0.52,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Axis Bank Ltd.,Financial,2.2,4.66 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Tech Mahindra Ltd.,Technology,2.15,4.56 Cr,2.85,2.16,2.02,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Ambuja Cements Ltd.,Materials,2.05,4.35 Cr,2.6,2.76,1.75,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Bharat Electronics Ltd.,Capital Goods,2.03,4.31 Cr,1.91,1.99,1.25,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Vedanta Aluminium Metal Ltd.,Metals & Mining,2.01,4.27 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,ITC Ltd.,Consumer Staples,1.93,4.09 Cr,2.88,2.97,1.22,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Britannia Industries Ltd.,Consumer Staples,1.91,4.06 Cr,1.44,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,JSW Steel Ltd.,Metals & Mining,1.89,4 Cr,1.89,1.92,2.66,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Larsen & Toubro Ltd.,Construction,1.89,4.01 Cr,2.58,1.42,1.8,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Bank Of Baroda,Financial,1.86,3.95 Cr,2.12,0.96,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Sky Gold And Diamonds Ltd.,Consumer Discretionary,1.81,3.84 Cr,1.48,1.21,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Maruti Suzuki India Ltd.,Automobile,1.78,3.79 Cr,1.83,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,NTPC Ltd.,Energy,1.73,3.67 Cr,1.1,3.09,3.57,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Hindustan Aeronautics Ltd.,Capital Goods,1.69,3.6 Cr,1.74,2.46,2.95,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Power Grid Corporation Of India Ltd.,Energy,1.6,3.39 Cr,0.98,1.42,2.06,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Power Finance Corporation Ltd.,Financial,1.56,3.31 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Hindustan Unilever Ltd.,Consumer Staples,1.55,3.28 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Mahindra & Mahindra Ltd.,Automobile,1.52,3.22 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Tata Motors Ltd.,Automobile,1.51,3.21 Cr,1.98,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Vedanta Ltd.,Metals & Mining,1.46,3.09 Cr,4.18,3.1,3.4,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Titan Company Ltd.,Consumer Discretionary,1.35,2.87 Cr,1.85,1.99,1.46,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Mazagon Dock Shipbuilders Ltd.,Capital Goods,1.29,2.73 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Bajaj Auto Ltd.,Automobile,1.23,2.6 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,SBI Life Insurance Company Ltd.,Insurance,1.21,2.56 Cr,1.27,1.16,1.1,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,CreditAccess Grameen Ltd.,Financial,1.19,2.51 Cr,,2.0,1.71,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,TD Power Systems Ltd.,Capital Goods,1.17,2.47 Cr,1.59,1.21,1.35,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Kotak Mahindra Bank Ltd.,Financial,1.04,2.2 Cr,1.84,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Adani Power Ltd.,Energy,1.04,2.21 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Coforge Ltd.,Technology,1.03,2.18 Cr,1.35,0.97,3.47,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,HDFC Asset Management Company Ltd.,Financial,1.02,2.17 Cr,0.51,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Balrampur Chini Mills Ltd.,Consumer Staples,0.85,1.79 Cr,0.37,0.39,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Solar Industries India Ltd.,Chemicals,0.84,1.77 Cr,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Stylam Industries Ltd.,Materials,0.79,1.67 Cr,0.8,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,SBI Cards And Payment Services Ltd.,Financial,0.68,1.44 Cr,1.23,1.3,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,TVS Srichakra Ltd.,Automobile,0.55,1.16 Cr,0.6,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Malco Energy Ltd.,Metals & Mining,0.43,92.34L,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Pidilite Industries Ltd.,Chemicals,0.23,48.15L,0.25,0.65,0.7,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Canara Bank,Financial,0.1,20.2L,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Vedanta Iron And Steel Ltd.,Metals & Mining,0.09,19.72L,,,,2026-05-12,ETMoney
Bank of India Large Cap Fund,Large Cap,Bank Of India Mutual Fund,41987,Vedanta Power Ltd.,Capital Goods,0.06,12.2L,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Reliance Industries Ltd.,Energy,6.24,160.96 Cr,6.59,6.18,5.66,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,HDFC Bank Ltd.,Financial,5.93,152.79 Cr,7.73,8.03,8.32,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,ICICI Bank Ltd.,Financial,5.6,144.4 Cr,6.26,7.06,7.48,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Hitachi Energy India Ltd.,Capital Goods,5.43,140.1 Cr,2.93,3.04,2.58,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Larsen & Toubro Ltd.,Construction,4.2,108.37 Cr,4.49,4.08,3.88,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bharti Airtel Ltd.,Communication,4.02,103.58 Cr,4.28,4.0,2.89,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,State Bank of India,Financial,3.21,82.69 Cr,2.65,2.06,1.28,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Kotak Mahindra Bank Ltd.,Financial,2.68,68.99 Cr,3.01,3.7,4.1,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Infosys Ltd.,Technology,2.47,63.81 Cr,3.12,2.83,2.95,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,NTPC Ltd.,Energy,2.37,61.07 Cr,1.87,2.19,2.51,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Eternal Ltd.,Services,2.33,60.02 Cr,1.53,1.82,1.04,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Tech Mahindra Ltd.,Technology,2.06,53.04 Cr,2.12,1.89,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Sun Pharmaceutical Industries Ltd.,Healthcare,1.96,50.45 Cr,1.37,1.29,1.6,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Tata Consultancy Services Ltd.,Technology,1.9,48.98 Cr,2.35,2.34,3.78,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Divi's Laboratories Ltd.,Healthcare,1.86,47.98 Cr,1.7,1.54,1.71,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bharat Heavy Electricals Ltd.,Capital Goods,1.84,47.57 Cr,1.44,1.09,1.06,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Nestle India Ltd.,Consumer Staples,1.83,47.25 Cr,1.54,1.4,1.0,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Tata Capital Ltd.,Financial,1.74,44.97 Cr,1.08,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,ITC Ltd.,Consumer Staples,1.54,39.67 Cr,2.08,2.17,2.65,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Punjab National Bank,Financial,1.53,39.36 Cr,1.65,1.14,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Eicher Motors Ltd.,Automobile,1.49,38.38 Cr,1.46,1.24,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bajaj Finance Ltd.,Financial,1.47,37.94 Cr,1.51,1.55,1.32,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Ultratech Cement Ltd.,Materials,1.46,37.53 Cr,1.88,2.27,2.34,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Hindustan Unilever Ltd.,Consumer Staples,1.41,36.46 Cr,1.39,1.53,1.0,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Multi Commodity Exchange Of India Ltd.,Services,1.37,--,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bosch Ltd.,Automobile,1.36,34.98 Cr,1.33,1.93,1.73,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Power Grid Corporation Of India Ltd.,Energy,1.33,34.38 Cr,1.06,1.14,0.97,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Titan Company Ltd.,Consumer Discretionary,1.32,33.94 Cr,1.16,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Maruti Suzuki India Ltd.,Automobile,1.25,32.35 Cr,1.5,1.46,1.15,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Hero Motocorp Ltd.,Automobile,1.25,32.12 Cr,1.35,1.48,1.03,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Tata Motors Ltd.,Automobile,1.22,31.35 Cr,1.25,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Varun Beverages Ltd.,Consumer Staples,1.2,30.97 Cr,1.09,0.97,1.2,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,JSW Steel Ltd.,Metals & Mining,1.19,30.72 Cr,1.05,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,LG Electronics India Ltd.,Consumer Discretionary,1.17,30.1 Cr,1.01,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bharat Electronics Ltd.,Capital Goods,1.13,29.11 Cr,1.0,1.02,0.64,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Axis Bank Ltd.,Financial,1.11,28.53 Cr,1.06,0.96,0.82,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Bajaj Finserv Ltd.,Financial,1.1,28.3 Cr,1.22,1.22,1.34,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,NHPC Ltd.,Energy,1.07,27.7 Cr,0.9,0.76,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Oil India Ltd.,Energy,1.06,27.38 Cr,,0.84,1.0,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Torrent Pharmaceuticals Ltd.,Healthcare,1.02,26.36 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,United Spirits Ltd.,Consumer Staples,1.02,26.24 Cr,1.06,0.45,1.3,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Coal India Ltd.,Materials,1.01,25.99 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Tata Power Company Ltd.,Energy,1.01,26 Cr,,,0.9,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Indusind Bank Ltd.,Financial,0.96,24.73 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Escorts Kubota Ltd.,Automobile,0.95,24.5 Cr,1.05,0.99,1.02,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Vedanta Ltd.,Metals & Mining,0.95,24.43 Cr,2.01,1.57,1.91,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,HDFC Life Insurance Co Ltd.,Insurance,0.92,23.76 Cr,1.05,1.02,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Persistent Systems Ltd.,Technology,0.92,23.76 Cr,1.04,0.73,0.86,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Hindustan Zinc Ltd.,Metals & Mining,0.83,21.45 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Wipro Ltd.,Technology,0.63,16.25 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Vedanta Aluminium Metal Ltd.,Metals & Mining,0.42,10.89 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Vedanta Iron And Steel Ltd.,Metals & Mining,0.42,10.89 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Malco Energy Ltd.,Metals & Mining,0.42,10.89 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,Vedanta Power Ltd.,Capital Goods,0.42,10.89 Cr,,,,2026-05-12,ETMoney
Baroda BNP Paribas Large Cap Fund,Large Cap,Baroda BNP Paribas Mutual Fund,2156,GMR Airports Ltd.,Construction,0.34,8.67 Cr,0.49,0.41,0.41,2026-05-12,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HDFC Bank Ltd.,Financial,8.33,"1,378 Cr",9.41,9.45,9.29,2026-05-12,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ICICI Bank Ltd.,Financial,7.71,"1,276 Cr",7.75,8.24,8.23,2026-05-12,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,Reliance Industries Ltd.,Energy,5.54,915.92 Cr,5.88,5.36,4.79,2026-05-12,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,Bharti Airtel Ltd.,Communication,4.67,771.76 Cr,4.4,4.0,4.04,2026-05-12,ETMoney
